년월,지역코드,출/입,10대남성 유입인구,20대남성 유입인구,30대남성 유입인구,40대남성 유입인구,50대남성 유입인구,60대남성 유입인구,70대남성 유입인구,10대여성 유입인구,20대여성 유입인구,30대여성 유입인구,40대여성 유입인구,50대여성 유입인구,60대여성 유입인구,70대여성 유입인구
202003,11380,입,8.24,21.07,19.18,39.1,36.51,17.96,2.69,6.17,7.64,12.02,8.46,11.73,7.26,2.89
202003,27290,입,1.4,4.61,6.36,12.42,17.27,6.3,0.27,1.77,2.06,2.63,3.87,2.2,1.0,0.86
202003,27710,입,0.32,1.99,4.73,7.76,10.42,3.38,0.24,0.87,2.88,0.43,0.85,0.7,0.28,0.0
202003,28110,입,0.63,4.86,11.49,16.21,10.86,8.41,0.95,1.11,2.07,2.96,3.54,4.09,1.24,0.18
202002,44760,입,0.0,1.89,1.82,5.14,5.82,1.65,0.12,2.99,3.36,1.21,3.33,0.3,1.82,0.72
202002,44770,입,0.0,3.3,0.69,2.79,2.13,2.38,0.0,0.0,0.11,0.14,1.06,0.7,0.59,0.81
202002,44790,입,1.73,0.6,1.37,1.66,4.21,0.79,0.17,1.09,1.42,0.09,4.94,1.76,0.3,1.21
202002,47210,입,0.06,2.91,3.31,4.44,3.1,1.16,1.03,5.52,0.59,0.27,1.03,1.95,2.41,0.0
202002,47230,입,0.0,0.23,0.75,5.59,4.02,2.14,0.0,1.78,0.21,0.26,1.13,0.41,1.22,0.24
202002,47250,입,0.51,1.09,4.94,2.99,4.93,2.92,0.9,1.91,0.63,0.67,0.45,0.95,0.93,0.67
202003,11410,입,5.83,15.38,11.29,25.65,29.51,12.74,5.07,2.75,21.86,6.39,7.49,13.41,5.12,4.38
202003,11440,입,11.28,21.15,28.76,37.47,37.59,21.43,2.77,4.15,9.72,17.69,12.64,19.53,6.14,3.5
202003,28260,입,7.66,15.61,45.47,56.36,55.54,19.62,5.65,16.93,14.66,14.38,11.49,14.78,5.89,3.04
202003,28710,입,0.34,1.69,0.98,5.0,3.16,2.72,0.34,0.09,1.12,1.71,1.97,0.87,1.13,0.89
202002,44800,입,3.76,3.26,13.84,16.17,9.65,4.49,0.4,9.85,4.73,3.37,2.4,2.98,0.79,1.11
202002,44810,입,0.68,7.94,15.36,15.09,14.2,3.12,1.34,0.09,0.77,3.13,5.79,6.7,1.68,2.25
202002,44825,입,0.11,2.02,3.68,3.48,5.6,2.24,0.29,3.32,0.18,1.45,1.19,2.93,1.33,3.41
202002,47280,입,1.4,1.77,4.85,2.76,7.35,1.3,0.86,0.13,0.1,0.15,1.1,1.4,0.36,0.27
202002,47290,입,3.5,5.46,7.04,11.43,9.89,2.3,0.59,1.52,4.85,0.6,1.88,1.83,1.26,0.16
202002,47720,입,0.0,0.0,0.52,0.06,0.37,0.27,0.63,0.0,0.0,0.0,0.0,0.19,0.1,0.2
202003,11470,입,6.9,17.38,34.2,49.31,66.27,26.94,4.38,7.95,11.24,14.82,12.14,21.63,11.15,1.87
202003,11500,입,6.65,19.42,45.47,52.48,52.95,25.18,9.38,11.14,17.6,19.04,15.35,20.25,11.48,2.97
202003,11530,입,16.24,18.18,46.14,54.56,60.59,31.76,8.14,5.69,12.51,17.23,11.26,22.22,12.56,4.91
202003,30110,입,9.13,13.91,20.82,18.07,23.24,5.63,1.8,7.91,12.05,8.45,3.8,10.3,3.69,1.69
202003,30140,입,1.64,7.9,14.97,20.58,14.29,9.17,0.87,2.03,7.1,2.42,4.18,3.01,4.32,2.05
202003,30170,입,7.28,25.22,25.99,35.88,39.82,14.29,2.42,4.28,19.32,11.24,6.31,8.19,5.21,3.85
202002,45110,입,1.48,14.93,14.35,26.83,25.86,13.16,2.74,15.03,15.21,10.26,8.32,4.97,4.01,3.6
202002,45130,입,2.68,4.03,9.98,17.3,16.96,8.24,1.42,1.58,4.74,2.81,2.18,6.38,2.31,1.23
202002,45140,입,0.4,9.49,11.45,21.66,18.12,7.7,1.07,12.25,8.79,3.48,2.32,6.87,2.26,1.83
202002,47730,입,0.07,0.29,0.72,0.4,1.07,1.39,0.2,0.07,2.4,0.0,0.2,6.6,0.22,0.0
202002,47750,입,0.05,0.15,0.17,0.24,0.37,0.35,0.22,0.5,1.19,0.0,0.11,0.52,0.0,0.0
202002,47760,입,0.0,0.19,0.0,0.09,0.76,0.0,0.51,0.35,0.0,0.63,0.27,0.88,0.0,0.0
202002,47770,입,0.0,0.0,0.21,1.6,0.62,0.51,0.2,0.0,0.0,0.98,0.38,1.32,0.51,0.0
202003,11545,입,10.89,17.05,33.93,51.73,40.46,28.04,3.4,6.46,6.56,9.71,12.27,14.61,6.16,3.79
202003,11560,입,9.18,18.11,37.09,58.85,57.81,26.27,7.43,4.36,14.13,14.28,14.57,17.56,8.35,4.57
202003,11590,입,26.04,25.1,33.92,47.35,59.97,26.66,5.56,1.42,26.41,10.68,17.03,24.98,10.3,4.73
202003,28140,입,0.0,0.44,3.54,5.5,6.21,4.55,0.3,0.0,1.78,1.08,0.42,1.38,0.85,0.32
202003,28177,입,9.68,19.37,26.73,50.76,52.35,15.45,4.65,10.02,6.23,16.39,8.35,13.48,4.17,4.97
202003,28185,입,4.28,7.83,26.34,44.09,47.96,17.92,1.63,8.37,11.61,7.81,13.26,15.39,4.0,3.82
202002,45180,입,0.27,1.65,2.97,6.01,12.16,1.13,0.35,0.0,0.62,2.63,0.73,1.95,0.96,0.4
202002,45190,입,0.47,1.28,2.86,4.85,4.87,1.81,0.06,0.48,0.6,1.27,0.55,0.39,0.44,2.82
202002,45210,입,0.0,2.55,9.68,6.48,2.45,1.66,2.78,3.11,1.15,0.0,1.08,2.71,1.69,1.25
202002,47820,입,0.0,0.0,0.0,0.31,1.16,0.4,0.13,0.0,0.0,0.0,0.32,0.0,0.16,0.0
202002,47830,입,0.0,0.0,0.55,0.37,1.21,0.0,0.0,0.0,0.28,0.25,0.82,0.0,0.7,0.0
202002,47840,입,0.0,0.0,0.24,0.9,3.47,0.57,0.36,0.0,0.0,0.08,0.0,0.52,0.08,0.0
202003,11620,입,5.85,43.57,51.85,52.13,60.28,29.73,8.89,7.78,36.78,24.28,21.67,24.23,18.75,3.19
202003,11650,입,15.32,17.18,44.85,83.25,80.01,63.8,15.4,22.3,27.92,30.97,25.71,42.82,20.83,8.24
202002,42150,입,1.18,8.16,5.35,7.71,10.44,3.49,1.67,1.97,6.7,4.0,1.6,5.48,1.19,0.37
202002,42170,입,1.57,2.51,0.09,3.0,2.36,0.51,0.07,2.37,1.64,1.21,2.03,0.45,0.11,0.3
202002,42190,입,0.0,0.19,0.42,1.4,1.22,0.12,0.33,0.0,0.0,0.0,3.22,0.36,0.96,0.0
202002,45710,입,0.17,3.84,5.44,3.62,6.97,1.57,0.89,0.61,0.46,0.57,0.26,2.24,0.68,0.26
202002,45720,입,0.0,0.0,0.13,0.29,1.92,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
202002,45730,입,0.0,0.2,0.0,1.88,1.38,0.45,0.23,1.24,2.93,0.31,0.14,0.2,2.11,1.26
202002,47850,입,0.29,5.1,6.79,9.02,7.25,1.77,1.22,0.09,3.0,0.26,1.76,2.36,0.35,0.22
202002,47900,입,0.29,0.5,1.16,0.94,2.87,0.48,0.12,0.0,0.38,1.17,0.03,0.73,0.28,0.1
202002,47920,입,0.16,0.0,0.44,0.65,1.61,0.74,0.85,0.0,0.0,0.0,1.15,0.27,0.59,0.0
202003,11680,입,6.56,27.96,56.11,82.16,91.9,49.13,16.0,13.22,23.32,37.12,35.08,45.45,25.47,7.7
202003,11710,입,12.5,32.48,64.18,113.93,123.26,71.46,11.87,14.35,24.85,41.21,33.34,48.99,21.86,11.38
202003,11740,입,8.71,17.45,39.18,66.95,96.0,44.31,8.52,12.68,18.04,26.23,22.66,22.68,15.7,6.46
202002,42210,입,3.16,0.32,0.66,2.61,2.75,1.16,0.05,0.38,1.39,0.33,4.01,0.81,0.32,1.43
202002,42230,입,0.22,1.34,0.46,3.39,1.98,1.24,0.05,0.79,1.31,0.24,0.14,1.35,0.0,0.0
202002,42720,입,0.34,1.39,2.09,1.74,4.84,1.71,0.34,0.51,1.62,0.54,2.38,2.89,1.19,0.41
202002,45740,입,0.0,0.14,0.17,0.13,0.06,0.25,0.0,0.17,0.17,0.0,0.0,0.52,0.0,0.3
202002,45750,입,0.0,0.0,0.18,0.1,0.8,0.55,0.28,0.0,0.0,0.09,0.18,0.0,0.08,0.86
202002,45770,입,0.0,0.0,0.07,2.14,0.36,0.18,0.08,0.0,0.09,0.0,0.0,0.13,0.12,0.29
202002,47930,입,0.65,1.2,0.2,1.42,1.44,0.8,0.22,0.0,3.77,0.05,0.0,0.66,0.15,0.0
202002,47940,입,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
202002,48120,입,1.3,9.1,15.72,28.77,26.59,13.85,2.8,0.36,1.82,4.27,4.2,3.47,2.84,0.74
202002,48170,입,0.16,3.6,4.45,13.64,11.33,8.17,0.92,0.52,3.25,0.55,1.3,3.61,1.04,0.98
202003,26110,입,0.0,0.0,1.18,0.47,0.79,0.19,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
202003,26140,입,0.0,0.0,8.35,3.65,3.14,3.13,0.0,0.0,2.16,0.0,0.39,1.67,0.33,0.0
202003,26170,입,0.0,0.23,1.03,1.06,3.13,1.08,0.0,0.0,0.25,0.0,0.11,0.0,0.38,0.6
202002,42730,입,7.65,1.66,1.2,5.43,6.15,3.62,0.24,0.0,0.52,0.86,0.51,1.03,1.8,0.0
202002,42750,입,0.08,0.91,3.05,2.51,2.36,0.85,0.14,0.0,2.01,0.0,0.88,1.68,0.22,0.48
202002,42760,입,0.13,1.27,2.16,2.19,1.75,2.11,0.84,0.71,1.03,3.91,0.3,4.28,0.51,0.0
202002,45790,입,0.7,0.99,1.04,1.42,2.56,0.2,0.36,0.0,0.44,0.58,0.79,2.16,0.21,0.57
202002,45800,입,0.0,1.06,0.5,1.71,3.59,1.57,0.25,3.02,1.96,0.69,0.41,1.35,0.12,0.38
202002,46110,입,3.5,4.1,3.42,6.36,10.07,2.52,0.22,0.84,2.28,0.53,1.8,2.21,0.84,3.14
202002,48220,입,2.39,0.76,1.3,3.48,3.37,0.68,0.48,0.81,0.4,0.97,0.55,1.17,1.15,0.0
202002,48240,입,0.0,1.59,0.76,2.06,4.09,1.5,0.05,0.5,0.21,0.29,0.44,0.93,0.97,0.0
202002,48250,입,1.96,4.46,12.58,26.55,24.14,6.91,0.16,2.12,2.77,1.05,2.89,1.98,2.34,0.56
202003,26200,입,0.0,0.24,0.96,2.16,2.97,1.28,0.17,0.84,0.0,0.42,0.47,0.67,0.16,0.34
202003,26230,입,3.33,3.92,3.81,9.69,7.37,2.45,0.63,3.3,4.4,0.45,1.15,1.01,1.64,0.1
202003,26260,입,0.0,2.01,1.39,3.8,6.29,2.55,0.69,0.0,2.25,1.66,0.69,1.85,0.35,0.48
202002,42770,입,2.28,1.27,0.39,1.91,3.01,0.89,0.33,0.06,0.62,0.0,1.16,0.31,0.49,1.44
202002,42780,입,0.42,1.91,2.54,2.09,0.51,0.53,0.22,0.84,0.0,1.07,0.12,0.57,0.19,0.68
202002,42790,입,0.0,0.36,0.44,1.03,3.14,0.65,0.3,0.0,0.57,0.0,0.23,0.0,0.0,0.0
202003,46780,입,0.0,0.0,0.46,0.07,2.51,0.16,0.06,0.0,0.0,0.17,0.0,0.14,0.12,0.0
202003,46790,입,0.0,1.37,0.48,0.87,0.34,0.32,0.11,0.0,0.0,0.0,0.08,0.06,0.12,0.13
202003,46800,입,0.0,0.0,0.4,0.8,0.33,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0
202003,48890,입,0.89,0.0,0.89,1.15,1.87,0.38,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0
202003,50110,입,0.48,2.8,7.92,16.69,8.97,5.22,2.0,0.37,2.57,1.48,3.84,1.86,0.9,0.39
202003,50130,입,0.0,0.58,0.85,2.8,2.65,1.69,0.32,0.95,1.11,0.95,0.66,2.48,3.27,1.88
202003,41190,입,27.3,43.17,61.31,113.17,133.69,49.73,10.02,19.67,26.04,25.99,30.52,41.28,17.49,10.76
202003,41210,입,21.88,12.75,43.75,53.68,67.14,25.86,6.07,7.64,9.07,15.78,17.47,16.26,8.16,2.79
202003,43110,입,29.09,78.29,119.05,179.56,160.21,46.95,10.07,39.6,51.01,42.6,44.04,34.4,19.44,8.99
202003,43130,입,2.89,12.84,31.31,58.82,51.15,17.13,6.06,9.6,6.73,20.24,14.77,17.46,6.86,8.5
202003,46810,입,0.0,0.54,0.17,2.41,1.08,1.02,0.0,0.0,1.6,0.2,0.14,0.5,0.07,0.0
202003,46820,입,0.5,0.85,0.28,0.62,1.4,1.42,0.15,0.31,0.96,0.0,0.42,0.45,0.0,0.0
202003,46830,입,0.0,0.0,1.78,1.69,1.35,0.73,0.0,0.0,0.0,0.76,0.07,0.0,1.0,0.2
202003,46840,입,0.36,0.65,0.86,1.71,1.4,2.3,0.0,0.34,0.31,0.65,0.42,0.19,0.09,0.31
202004,11110,입,3.5,4.77,7.75,14.34,18.52,12.21,1.5,5.76,10.22,5.09,9.32,8.46,6.29,3.88
202004,11140,입,2.76,5.03,9.07,15.71,17.5,8.43,1.28,0.66,8.3,5.89,5.99,8.08,7.93,3.86
202004,11170,입,14.52,7.66,23.06,32.12,32.21,11.17,4.11,2.66,16.51,16.02,13.07,17.06,6.89,3.69
202003,41220,입,713.99,1038.53,1727.9,2161.73,1870.07,789.18,287.47,758.96,771.89,1054.03,1564.48,1282.15,500.86,241.86
202003,41250,입,0.0,2.35,5.3,6.68,6.33,2.83,0.27,5.68,0.95,2.51,2.71,3.92,1.28,0.64
202003,41270,입,34.27,92.26,129.68,202.25,237.74,62.23,9.22,28.73,41.89,36.83,75.15,55.98,12.6,14.66
202003,43150,입,8.6,5.08,9.57,14.11,18.54,8.77,2.25,2.17,7.92,5.94,9.18,4.08,1.28,2.77
202003,43720,입,1.87,0.23,1.19,1.65,1.98,1.88,0.0,0.86,0.83,0.12,0.54,0.77,0.47,0.0
202003,43730,입,0.0,0.41,2.31,3.2,15.16,3.56,1.77,0.45,0.25,0.45,0.25,1.0,0.67,0.0
202003,43740,입,0.0,2.03,0.57,2.07,3.12,0.99,0.08,2.38,0.48,1.53,0.09,0.88,0.54,0.13
202003,46860,입,0.25,0.17,0.31,0.92,1.15,0.32,0.9,0.0,0.0,0.13,0.05,0.47,0.16,0.18
202003,46870,입,0.0,0.71,1.16,1.57,2.2,0.63,0.0,1.34,0.0,0.21,1.27,0.53,0.4,0.0
202003,46880,입,0.54,2.22,0.37,1.31,1.2,0.97,0.09,0.38,0.52,0.12,0.08,0.0,0.14,0.0
202004,11200,입,6.41,22.72,31.11,44.53,50.28,25.51,5.65,27.18,12.12,11.96,23.31,23.09,12.93,4.51
202004,11215,입,8.54,28.59,42.35,57.72,52.29,32.28,10.29,15.78,17.97,19.91,21.82,22.11,14.29,4.69
202004,11230,입,7.67,18.06,24.32,36.26,41.47,16.09,9.08,10.57,11.33,10.95,12.52,17.55,7.72,5.39
202003,41280,입,12.79,33.52,52.18,98.81,98.33,34.82,5.47,17.12,22.42,19.46,30.12,30.21,10.38,5.78
202003,41290,입,1.06,3.85,3.76,10.74,16.77,8.37,2.94,0.16,0.97,2.66,2.24,4.82,1.56,0.26
202003,41310,입,13.74,5.28,21.46,38.57,29.81,10.87,2.78,4.44,5.05,8.25,5.76,7.23,3.38,2.46
202003,43745,입,2.15,2.57,3.23,9.62,8.32,1.59,0.28,1.46,1.36,2.95,1.0,2.61,1.73,2.19
202003,43750,입,13.88,51.31,87.11,138.97,118.83,55.95,16.19,12.51,22.03,51.29,84.95,55.24,17.85,23.6
202003,43760,입,0.19,8.53,9.31,5.37,8.73,5.52,0.84,0.13,3.04,0.31,2.81,4.25,2.24,1.9
202003,46890,입,0.0,0.0,0.0,0.49,0.0,0.04,0.06,2.23,2.77,0.0,0.0,0.21,0.0,0.13
202003,46900,입,0.0,0.0,0.0,0.96,0.27,0.75,0.16,0.0,0.48,0.0,0.0,0.2,0.0,0.0
202003,46910,입,0.0,0.96,0.41,0.45,1.59,0.2,0.36,0.0,0.0,0.0,0.97,0.0,1.12,0.65
202004,11260,입,4.69,13.73,34.77,44.78,58.2,24.39,4.39,6.27,11.81,10.25,12.18,19.15,8.13,6.08
202004,11290,입,11.69,24.69,24.61,51.11,56.12,26.77,7.53,15.77,15.94,13.42,16.53,15.45,18.68,9.48
202003,41360,입,9.74,17.75,64.29,102.41,89.21,32.22,7.8,18.43,13.02,28.34,19.94,24.08,11.53,6.17
202003,41370,입,102.82,113.42,328.83,392.41,313.33,113.86,19.0,56.5,66.21,118.22,171.54,161.29,49.22,17.0
202003,43770,입,16.71,63.49,111.54,147.6,123.62,45.14,23.15,26.81,37.26,53.97,66.31,52.65,19.86,23.92
202003,43800,입,0.35,0.0,1.37,1.85,4.06,1.26,0.85,0.0,0.0,0.81,0.96,1.82,0.54,0.8
202003,44130,입,153.66,371.31,709.94,855.48,697.01,250.77,87.78,135.68,203.14,287.66,312.78,299.24,115.34,94.56
202003,47110,입,2.57,6.3,4.16,9.99,11.59,7.36,0.51,0.31,3.97,0.99,4.85,2.95,1.43,1.41
202003,47130,입,1.31,3.6,5.02,5.56,13.05,2.14,0.75,0.63,0.63,3.13,1.29,1.72,2.01,0.36
202003,47150,입,3.63,0.48,4.59,11.27,9.79,4.15,1.93,0.61,0.03,1.71,1.21,1.54,0.75,1.38
202004,11470,입,9.93,14.62,43.85,63.34,86.02,34.66,8.21,9.4,11.16,18.85,18.09,35.72,15.97,5.61
202004,11500,입,13.37,27.98,52.73,58.9,67.92,36.85,10.97,13.64,15.73,22.67,17.17,28.12,17.71,6.14
202003,41390,입,18.44,50.45,73.33,111.2,106.85,25.77,3.61,11.33,14.61,16.53,23.84,23.23,9.67,3.01
202003,41410,입,8.26,18.19,55.27,87.91,94.49,31.43,5.33,5.73,9.89,14.74,17.38,29.28,11.69,2.01
202003,41430,입,2.82,13.54,27.26,44.14,67.1,24.39,5.05,5.32,7.24,8.59,13.5,20.06,10.68,4.96
202003,44150,입,2.79,3.45,5.32,12.6,18.11,7.53,2.26,1.3,8.62,0.62,4.2,5.04,1.63,1.73
202003,44180,입,2.68,0.37,2.36,6.02,7.84,2.32,0.78,0.93,0.56,2.21,1.1,2.2,1.31,0.23
202003,47170,입,1.27,1.3,1.11,4.48,4.31,2.07,0.3,0.0,0.81,0.08,0.85,0.15,1.55,0.0
202003,47190,입,3.9,5.52,13.11,21.19,15.54,7.21,0.59,1.63,2.54,2.41,3.31,4.24,1.4,0.7
202003,47210,입,0.41,3.0,2.05,6.2,5.73,1.91,1.04,0.13,0.05,0.94,1.02,1.46,0.77,0.43
202004,26200,입,0.0,1.09,0.54,4.74,2.21,0.74,0.0,1.14,0.3,0.79,0.24,0.94,0.3,2.59
202004,26230,입,2.11,3.64,6.4,7.33,7.39,3.43,0.46,2.14,1.0,1.69,1.74,2.29,0.96,0.2
202004,26260,입,0.06,1.98,2.01,4.85,6.29,3.95,0.34,0.29,0.41,0.98,0.29,1.79,0.9,0.46
202003,41450,입,12.14,19.13,31.01,45.99,36.96,30.03,3.56,5.59,6.86,7.62,14.12,13.45,8.23,3.01
202003,41460,입,178.41,351.61,721.57,992.45,877.99,395.47,123.75,161.66,167.06,258.64,399.95,419.14,171.8,111.52
202003,41480,입,4.97,22.95,28.93,41.32,31.5,10.79,0.97,2.89,12.17,6.77,8.5,13.01,4.06,3.85
202003,44200,입,20.13,81.54,160.91,160.83,126.32,35.44,10.9,33.72,53.93,44.79,40.52,34.58,15.03,20.67
202003,44210,입,8.49,7.19,9.24,13.91,14.96,6.81,0.56,1.92,5.34,9.91,5.36,9.94,1.35,2.59
202003,44230,입,0.6,13.86,4.97,7.04,16.72,6.89,0.74,0.51,4.65,1.95,1.41,3.59,2.35,2.04
202003,47230,입,0.0,0.22,0.79,3.31,3.96,1.95,0.25,0.0,0.17,0.42,0.35,1.79,0.07,0.14
202003,47250,입,2.39,0.08,4.78,2.83,3.47,3.19,0.0,2.21,0.41,0.22,0.41,1.91,0.33,0.38
202003,47280,입,0.19,0.66,4.03,2.6,4.63,1.58,0.15,0.07,0.26,0.92,1.99,0.77,0.26,1.53
202004,11305,입,9.0,11.41,22.5,35.52,29.99,18.19,5.11,6.32,7.79,9.11,9.31,9.5,9.38,7.02
202004,11320,입,3.92,13.66,19.48,35.87,34.4,12.0,3.88,11.05,9.06,7.95,8.18,13.1,5.48,2.62
202004,11350,입,8.81,17.22,28.59,65.36,65.87,29.06,6.14,9.32,17.49,11.89,19.74,28.47,12.29,5.82
202003,41500,입,37.1,84.56,129.12,214.16,238.96,94.69,35.41,36.6,53.29,47.05,77.87,119.18,56.43,29.84
202003,41550,입,20171.05,13945.21,16385.99,16533.7,14319.77,8332.91,6831.12,18903.8,11225.48,13301.91,14405.66,13434.51,8563.75,11067.85
202003,44250,입,0.65,0.8,2.35,2.12,2.45,0.83,0.11,0.63,0.4,0.95,1.08,0.04,0.2,0.12
202003,44270,입,1.09,10.86,22.87,28.09,31.46,12.65,1.56,7.45,8.45,7.06,6.59,15.04,4.6,6.82
202003,44710,입,2.14,3.8,1.48,8.83,2.98,1.71,0.09,0.37,0.34,4.24,0.83,0.2,0.41,1.68
202003,47290,입,2.91,2.06,5.5,9.36,13.23,2.93,2.38,0.2,2.71,0.17,2.11,2.68,1.74,0.08
202003,47720,입,2.86,0.0,0.0,0.36,0.5,0.76,0.0,0.03,1.56,0.0,0.15,0.27,0.0,0.0
202003,47730,입,0.0,0.0,0.44,0.71,1.72,1.46,0.0,0.0,0.0,0.0,0.38,0.66,0.07,1.2
202003,47750,입,0.0,0.0,0.33,0.0,0.78,0.21,0.08,0.0,0.0,0.0,0.0,0.13,0.0,0.0
202004,11680,입,25.88,25.37,64.1,107.62,123.18,71.32,23.47,13.04,29.15,40.55,48.75,63.32,35.56,12.47
202004,11710,입,21.58,27.94,70.36,118.31,137.5,86.36,16.22,12.76,25.05,44.45,40.26,61.7,37.8,17.06
202003,41570,입,8.44,9.1,23.95,46.37,33.42,13.77,5.27,7.97,6.38,11.48,7.99,9.04,5.24,3.73
202003,41590,입,76.96,113.66,461.68,601.24,405.61,118.09,26.65,98.21,85.91,151.47,172.64,137.61,48.97,18.62
202003,41610,입,15.53,38.83,105.15,128.95,110.54,46.22,6.42,14.0,18.89,27.39,32.78,48.05,18.92,10.07
202003,44760,입,0.0,0.61,2.84,6.36,3.64,1.33,1.43,0.69,0.73,0.9,3.14,0.87,0.32,1.55
202003,44770,입,0.61,1.61,1.02,1.89,4.34,1.48,0.13,0.0,1.52,0.12,0.38,2.22,0.17,2.9
202003,44790,입,1.05,0.55,0.6,2.42,5.66,0.89,0.09,0.0,1.06,0.1,2.67,1.87,0.94,1.7
202003,44800,입,7.36,2.34,10.4,11.89,10.27,3.74,0.75,2.63,4.34,2.6,3.02,1.16,1.48,2.17
202003,47760,입,0.0,0.17,0.17,0.0,0.71,0.13,0.37,0.0,0.0,0.0,0.0,1.97,0.09,0.0
202003,47770,입,0.0,0.08,0.0,2.51,0.6,0.84,0.67,0.1,0.0,0.42,0.51,0.08,0.22,0.17
202003,47820,입,0.0,0.0,0.0,1.38,1.38,0.23,0.12,0.0,2.31,0.0,0.07,0.37,0.12,0.0
202003,47830,입,0.24,0.0,0.66,0.54,0.78,0.47,0.0,0.0,0.0,0.36,0.94,0.0,0.6,0.0
202004,11530,입,11.28,21.29,56.05,58.69,76.99,46.1,8.94,11.96,19.76,21.87,15.85,34.79,17.2,4.77
202004,11545,입,3.93,12.11,36.18,55.53,52.58,30.37,6.05,5.92,11.66,10.49,14.71,20.49,9.56,3.42
202004,11560,입,7.43,17.58,44.57,59.06,69.09,33.32,9.47,5.84,16.8,20.04,17.13,30.8,13.97,5.86
202003,41630,입,9.42,2.98,9.11,24.98,24.97,7.37,2.87,3.96,2.3,6.31,5.09,6.53,3.19,1.38
202003,41650,입,2.72,8.58,5.31,18.24,18.89,6.09,0.87,2.94,6.75,3.44,3.21,5.61,1.0,3.29
202003,41670,입,5.9,19.69,49.51,51.92,49.41,28.82,7.97,7.19,17.32,9.45,21.24,25.07,6.63,2.47
202003,44810,입,0.98,14.89,12.27,16.59,15.87,3.67,4.72,3.37,3.6,2.72,2.48,5.23,1.72,2.4
202003,44825,입,0.13,0.7,4.33,3.17,5.43,1.44,0.64,12.73,0.42,1.64,1.02,3.26,1.18,3.05
202003,45110,입,4.83,14.94,15.7,26.89,25.46,11.17,2.26,10.6,7.88,7.14,5.67,7.64,6.34,2.09
202003,47840,입,0.0,0.0,1.94,0.92,3.37,1.18,0.13,0.0,0.0,0.0,0.36,0.1,0.22,0.26
202003,47850,입,0.18,3.53,5.18,8.75,8.51,3.15,0.37,0.0,0.72,0.57,1.51,1.82,2.38,0.21
202003,47900,입,0.43,0.0,0.64,1.65,3.21,1.43,0.19,0.0,0.0,1.31,0.1,1.25,0.0,0.0
202004,11380,입,10.84,19.68,26.62,38.84,48.19,21.46,7.06,7.45,10.98,16.73,10.01,18.34,13.76,6.14
202004,11410,입,1.9,16.16,16.0,29.32,32.41,13.71,5.35,3.14,20.81,8.87,9.08,14.34,8.22,4.84
202004,11440,입,15.73,21.33,31.96,41.7,47.82,23.41,7.54,9.17,14.69,21.52,16.53,20.29,9.84,3.62
202003,41800,입,0.93,1.09,0.43,2.94,3.5,1.86,0.21,0.0,1.64,0.1,0.18,1.18,0.44,1.28
202003,41820,입,1.78,2.31,1.19,3.82,5.5,1.36,0.43,1.58,2.8,0.72,0.89,1.68,0.23,1.31
202003,41830,입,1.58,6.7,12.31,11.82,10.86,5.54,2.23,1.26,5.75,0.88,6.39,7.71,2.91,1.67
202003,45130,입,2.12,4.13,13.03,17.34,19.81,5.92,1.1,11.34,2.35,4.11,2.78,5.15,2.1,1.45
202003,45140,입,7.05,12.95,10.43,20.13,19.78,7.87,1.38,9.18,9.51,2.31,4.08,4.36,3.03,2.26
202003,47920,입,0.0,0.16,0.75,0.61,1.39,2.8,0.15,0.0,0.0,0.08,0.0,0.44,0.45,0.1
202003,47930,입,0.28,0.29,1.01,1.56,1.1,0.85,0.06,0.13,0.34,0.45,0.11,1.38,0.16,0.0
202003,47940,입,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202003,48120,입,12.87,3.84,12.8,24.29,27.17,14.12,2.15,1.58,2.92,3.8,5.58,2.93,2.11,0.89
202004,11740,입,17.4,17.79,49.16,79.36,122.93,48.75,12.05,16.29,19.27,30.01,27.72,33.1,22.05,6.36
202004,26110,입,0.29,0.87,0.12,1.15,1.75,0.23,0.0,0.0,0.11,0.0,0.22,0.0,0.33,0.0
202004,26140,입,0.16,0.24,2.82,6.23,2.59,3.56,0.0,0.0,0.84,0.18,0.3,0.51,0.98,0.0
202004,26170,입,0.0,0.14,1.63,1.74,2.97,1.27,0.0,0.0,0.32,0.23,0.15,0.0,0.65,0.27
202003,42110,입,3.35,8.3,6.73,9.5,10.98,3.55,1.24,3.19,3.37,3.19,4.19,2.01,1.45,1.21
202003,42130,입,5.58,14.8,25.16,53.01,39.77,9.95,3.49,3.52,11.99,9.47,10.32,8.16,4.67,3.64
202003,45180,입,1.21,1.93,4.04,5.67,10.04,0.85,0.52,0.22,0.54,2.91,0.68,1.78,1.06,0.8
202003,45190,입,0.22,1.7,2.04,4.96,5.54,1.92,0.05,0.38,0.0,0.6,0.17,0.2,0.29,0.11
202003,45210,입,4.57,1.86,8.12,3.97,5.32,1.45,0.2,0.08,0.3,0.6,0.95,0.87,0.37,1.44
